rastid,stop_id,stop_name
1871,8591946,"Ecublens VD, Cocarde"
1871,8591951,"Ecublens VD, Motty"
1871,8591954,"Ecublens VD, Perrettes"
1871,8591961,"Ecublens VD, Villars"
1871,8591960,"Ecublens VD, Veilloud"
1872,8588873,"Ecublens VD, Pontet"
1872,8501216,"Ecublens VD, Cerisaie"
1872,8591960,"Ecublens VD, Veilloud"
1873,8593867,"Chavannes-près-Renens, Plaine"
1873,8594986,"Chavannes-près-Renens, Berges"
1874,8594987,"Chavannes-près-Renens, Mouline"
1874,8595602,"Chavannes-p.-R., Dorigny-Léman"
1875,8595534,"Renens VD, piscine"
1875,8595602,"Chavannes-p.-R., Dorigny-Léman"
1875,8592218,"Renens VD, Caudray"
1875,8592210,"Renens VD, Chêne"
1876,8592210,"Renens VD, Chêne"
1876,8592219,"Renens VD, rue du Lac"
1877,8592049,"Prilly, Galicien"
1877,8592180,"Prilly, Grand Vigne"
1877,8592217,"Renens VD, Perrelet"
1877,8592179,"Prilly, Flumeaux"
1877,8518452,Prilly-Malley
1878,8592180,"Prilly, Grand Vigne"
1878,8518452,Prilly-Malley
1878,8592049,"Prilly, Galicien"
1878,8592103,"Lausanne, Prélaz-les-Roses"
1879,8592032,"Lausanne, Dranse"
1879,8592124,"Lausanne, Valency"
1879,8592078,"Lausanne, Montétan"
1879,8501161,Montétan
1879,8592102,"Lausanne, Prélaz"
1880,8591984,"Lausanne, Beaulieu"
1880,8592035,"Lausanne, Ecole Commerce"
1880,8592032,"Lausanne, Dranse"
1880,8591980,"Lausanne, Aubépines"
1880,8592119,"Lausanne, St-Paul"
1880,8592104,"Lausanne, Presbytère"
1880,8591992,"Lausanne, Bergières"
1881,8591984,"Lausanne, Beaulieu"
1881,8592085,"Lausanne, Oiseaux"
1881,8592033,"Lausanne, Druey"
1881,8592003,"Lausanne, casernes"
1881,8592104,"Lausanne, Presbytère"
1881,8592060,"Lausanne, Beaulieu-Jomini"
1881,8592076,"Lausanne, Mont-Blanc"
1881,8592135,"Lausanne, Vinet"
1881,8592034,"Lausanne, Druey-Collège"
1881,8592035,"Lausanne, Ecole Commerce"
1882,8592091,"Lausanne, Petit Château"
1882,8592053,"Lausanne, Grande-Borde"
1882,8592033,"Lausanne, Druey"
1882,8592111,"Lausanne, Rouvraie"
1882,8592085,"Lausanne, Oiseaux"
1882,8592034,"Lausanne, Druey-Collège"
1882,8592003,"Lausanne, casernes"
1882,8592138,"Lausanne, Vulliemin"
1882,8592071,"Lausanne, Mémise"
1882,8592059,"Lausanne, Hermitage"
1883,8592059,"Lausanne, Hermitage"
1883,8592091,"Lausanne, Petit Château"
1883,8592115,"Lausanne, Signal"
1883,8592067,"Lausanne, Lisière"
1883,8592017,"Lausanne, CHUV"
1884,8592131,"Lausanne, Victor-Ruffy"
1884,8592126,"Lausanne, Vallonnette"
1885,8592112,"Lausanne, Rozavère"
1885,8592008,"Lausanne, Champ-Rond"
1885,8592131,"Lausanne, Victor-Ruffy"
1885,8592126,"Lausanne, Vallonnette"
1885,8592031,"Lausanne, Devin"
1886,8592025,"Lausanne, Craivavers"
1886,8592065,"Lausanne, Les Chavannes"
1886,8592112,"Lausanne, Rozavère"
1887,8579248,"Pully, Trois-Chasseurs"
1888,8579248,"Pully, Trois-Chasseurs"
1889,8592194,"Pully, Ravessoud"
1890,8592228,"Savigny, ancienne poste"
1891,8504173,"Savigny, centre"
1892,8504173,"Savigny, centre"
1893,8582775,"Forel (Lavaux), La Chercotte"
1894,8582773,"Forel (Lavaux), Le Plane"
1895,8582772,"Forel (Lavaux), Grand Champ"
1896,8582772,"Forel (Lavaux), Grand Champ"
1897,8582199,"Les Thioleyres, village"
1898,8582199,"Les Thioleyres, village"
1899,8582199,"Les Thioleyres, village"
1900,8577714,"Granges (Veveyse), La Cuvigne"
1901,8577713,"Granges (Veveyse), Le Rupan"
1901,8577714,"Granges (Veveyse), La Cuvigne"
1902,8577714,"Granges (Veveyse), La Cuvigne"
1902,8577713,"Granges (Veveyse), Le Rupan"
1903,8579195,"Bossonnens, gare"
1904,8579195,"Bossonnens, gare"
1905,8593759,"Tatroz, village"
1906,8570020,"Gimel, Côte Réviol"
1907,8579086,"Gimel, La Vernette"
1908,8579086,"Gimel, La Vernette"
1909,8570122,"Bière, Praz-Béné"
1910,8583710,"St-Livres, grande salle"
1911,8583710,"St-Livres, grande salle"
1912,8501093,Yens
1913,8501093,Yens
1914,8501093,Yens
1915,8501093,Yens
1916,8501092,Bussy-Chardonney
1917,8501080,Le Marais
1918,8501080,Le Marais
1919,8501091,Vufflens-le-Château
1920,8501091,Vufflens-le-Château
1921,8570072,"Monnaz, Tresy"
1922,8570097,"Echichens, croisée"
1922,8570071,"Echichens, Signal d'Echichens"
1923,8570071,"Echichens, Signal d'Echichens"
1923,8592269,"Morges, hôpital"
1923,8570097,"Echichens, croisée"
1923,8592246,"Echichens, église"
1924,8592269,"Morges, hôpital"
1924,8504652,"Echichens, village"
1924,8592246,"Echichens, église"
1925,8592253,"Lonay, Levant"
1925,8592251,"Lonay, Grassiaz"
1925,8501048,Lonay-Préverenges
1925,8595219,"Lonay, collège nord"
1926,8595219,"Lonay, collège nord"
1926,8592249,"Lonay, Carouge"
1926,8592250,"Lonay, église"
1926,8595218,"Lonay, gare"
1926,8501048,Lonay-Préverenges
1926,8595220,"Lonay, collège sud"
1927,8592249,"Lonay, Carouge"
1928,8592242,"Denges, village"
1929,8588872,"Denges, Les Oches"
1929,8592242,"Denges, village"
1930,8591956,"Ecublens VD, Renges"
1930,8591949,"Ecublens VD, En Enjalin"
1930,8591954,"Ecublens VD, Perrettes"
1930,8591952,"Ecublens VD, Ormet"
1931,8501215,"Ecublens VD, Bassenges"
1931,8591952,"Ecublens VD, Ormet"
1931,8591951,"Ecublens VD, Motty"
1931,8591947,"Ecublens VD, Coquerellaz"
1931,8591954,"Ecublens VD, Perrettes"
1931,8591949,"Ecublens VD, En Enjalin"
1932,8501215,"Ecublens VD, Bassenges"
1932,8579233,"Ecublens VD, EPFL (bus)"
1932,8501214,"Ecublens VD, EPFL"
1933,8501213,"Ecublens VD, UNIL-Sorge"
1933,8594986,"Chavannes-près-Renens, Berges"
1934,8595602,"Chavannes-p.-R., Dorigny-Léman"
1934,8501212,"Chavannes-p.-R., UNIL-Mouline"
1934,8501211,"Chavannes-p.-R., UNIL-Dorigny"
1934,8594987,"Chavannes-près-Renens, Mouline"
1935,8501210,"Lausanne, Bourdonnette"
1935,8501211,"Chavannes-p.-R., UNIL-Dorigny"
1935,8595602,"Chavannes-p.-R., Dorigny-Léman"
1935,8595521,"Lausanne, Bourdonnette nord"
1936,8592219,"Renens VD, rue du Lac"
1936,8592114,"Lausanne, Sablons"
1936,8501210,"Lausanne, Bourdonnette"
1936,8595521,"Lausanne, Bourdonnette nord"
1936,8592215,"Renens VD, Longemalle"
1937,8592049,"Prilly, Galicien"
1937,8592216,"Renens VD, Malley-Ouest"
1937,8592215,"Renens VD, Longemalle"
1937,8592184,"Prilly, Malley-Nord"
1937,8592114,"Lausanne, Sablons"
1937,8501209,"Lausanne, Malley"
1937,8518452,Prilly-Malley
1938,8592184,"Prilly, Malley-Nord"
1938,8501209,"Lausanne, Malley"
1938,8593844,"Lausanne,Vallée de la Jeunesse"
1938,8501208,"Lausanne, Provence"
1938,8592103,"Lausanne, Prélaz-les-Roses"
1938,8592049,"Prilly, Galicien"
1938,8518452,Prilly-Malley
1938,8592105,"Lausanne, Provence nord"
1938,8592106,"Lausanne, Provence sud"
1939,8592036,"Lausanne, Ecole des Métiers"
1939,8592022,"Lausanne, Couchirard"
1939,8501207,"Lausanne, Montelly"
1939,8592102,"Lausanne, Prélaz"
1940,8592109,"Lausanne, Recordon"
1940,8592001,"Lausanne, Boston"
1940,8592035,"Lausanne, Ecole Commerce"
1940,8591980,"Lausanne, Aubépines"
1940,8592036,"Lausanne, Ecole des Métiers"
1940,8592041,"Lausanne, EPSIC"
1940,8592119,"Lausanne, St-Paul"
1941,8592001,"Lausanne, Boston"
1941,8592035,"Lausanne, Ecole Commerce"
1941,8592098,"Lausanne, Port-Franc"
1941,8592011,"Lausanne, Chauderon-Ale"
1941,8592120,"Lausanne, St-Roch"
1941,8592010,"Lausanne, Chauderon"
1941,8592135,"Lausanne, Vinet"
1941,8501160,Lausanne-Chauderon
1941,8592060,"Lausanne, Beaulieu-Jomini"
1941,8591988,"Lausanne, Bel-Air"
1941,8592096,"Lausanne, Pont Chauderon"
1942,8592093,"Lausanne, Pierre Viret"
1942,8592113,"Lausanne, rue Neuve"
1942,8592091,"Lausanne, Petit Château"
1942,8592125,"Lausanne, Valentin"
1942,8592135,"Lausanne, Vinet"
1942,8591982,"Lausanne, Barre"
1942,8592071,"Lausanne, Mémise"
1942,8592138,"Lausanne, Vulliemin"
1942,8591988,"Lausanne, Bel-Air"
1942,8590442,"Lausanne, Riponne-M. Béjart"
1942,8504176,"Lausanne, Tunnel"
1943,8589522,"Lausanne, place du Nord"
1943,8592017,"Lausanne, CHUV"
1943,8592091,"Lausanne, Petit Château"
1943,8591982,"Lausanne, Barre"
1944,8591978,"Lausanne, Allières"
1944,8592136,"Lausanne, Virgile-Rossel"
1944,8592042,"Lausanne, Fauconnières"
1944,8592017,"Lausanne, CHUV"
1945,8579255,"Lausanne, Pont-de-Chailly"
1945,8588432,"Lausanne, Chailly-Village"
1945,8591978,"Lausanne, Allières"
1945,8592042,"Lausanne, Fauconnières"
1945,8592136,"Lausanne, Virgile-Rossel"
1946,8592171,"Pully, Bruyère"
1946,8592023,"Lausanne, Coudrette"
1946,8588432,"Lausanne, Chailly-Village"
1947,8592171,"Pully, Bruyère"
1947,8592177,"Pully, Daillettes"
1948,8588436,"Belmont-s.-L., Grands-Champs"
1949,8588436,"Belmont-s.-L., Grands-Champs"
1950,8579258,"Belmont-sur-Lausanne,Blessoney"
1951,8588438,"Lutry, Echerins"
1952,8588438,"Lutry, Echerins"
1953,8588438,"Lutry, Echerins"
1954,8582775,"Forel (Lavaux), La Chercotte"
1955,8582773,"Forel (Lavaux), Le Plane"
1956,8582773,"Forel (Lavaux), Le Plane"
1957,8582773,"Forel (Lavaux), Le Plane"
1958,8582772,"Forel (Lavaux), Grand Champ"
1959,8582772,"Forel (Lavaux), Grand Champ"
1960,8582199,"Les Thioleyres, village"
1961,8577715,"Granges (Veveyse), village"
1962,8577715,"Granges (Veveyse), village"
1963,8504060,Bossonnens
1963,8579195,"Bossonnens, gare"
1964,8593758,"Tatroz, gare"
1965,8593759,"Tatroz, village"
1966,8504062,Châtel-St-Denis
1967,8577718,"Châtel-St-Denis, gare"
1967,8504062,Châtel-St-Denis
1968,8591807,"Châtel-St-Denis, Pontille"
1969,8501855,"St-George, village"
1970,8570020,"Gimel, Côte Réviol"
1971,8579086,"Gimel, La Vernette"
1972,8583710,"St-Livres, grande salle"
1973,8583710,"St-Livres, grande salle"
1974,8583710,"St-Livres, grande salle"
1975,8570087,"Villars-sous-Yens, Le Moulin"
1976,8501093,Yens
1977,8501093,Yens
1978,8501093,Yens
1979,8501278,"Denens, Cigognes"
1980,8501278,"Denens, Cigognes"
1981,8501278,"Denens, Cigognes"
1982,8501081,Chigny
1983,8570070,Marcelin (Morges)
1984,8570070,Marcelin (Morges)
1985,8592258,"Morges, Bellevue"
1986,8592268,"Morges, Grosse-Pierre"
1986,8592274,"Morges, Pré-Reymond"
1986,8592263,"Morges, de Beausobre"
1986,8570090,"Morges, Les Pétoleyres"
1987,8588871,"Morges, Gracieuse"
1987,8592251,"Lonay, Grassiaz"
1987,8501047,Morges-St-Jean
1987,8592272,"Morges, Parc de Vertou"
1987,8570090,"Morges, Les Pétoleyres"
1987,8592259,"Morges, Bief"
1987,8592252,"Lonay, Maraîchère"
1988,8592279,"Préverenges, Taudaz"
1988,8592251,"Lonay, Grassiaz"
1988,8592259,"Morges, Bief"
1989,8592279,"Préverenges, Taudaz"
1989,8588898,"Préverenges, Capellan"
1989,8579230,"Préverenges, village"
1990,8588898,"Préverenges, Capellan"
1990,8579230,"Préverenges, village"
1991,8592242,"Denges, village"
1992,8592239,"Denges, La Pale"
1993,8594890,"Ecublens VD, Montaney"
1994,8591956,"Ecublens VD, Renges"
1994,8594890,"Ecublens VD, Montaney"
1995,8595223,"St-Sulpice VD, Parc Scient."
1996,8501214,"Ecublens VD, EPFL"
1996,8591944,"Ecublens VD, Blévallaire"
1996,8579234,"Ecublens VD, EPFL Piccard"
1996,8579233,"Ecublens VD, EPFL (bus)"
1997,8591945,"Ecublens VD, Champagne"
1997,8501213,"Ecublens VD, UNIL-Sorge"
1997,8591944,"Ecublens VD, Blévallaire"
1998,8591950,"Ecublens VD, Dorigny"
1998,8501210,"Lausanne, Bourdonnette"
1999,8501210,"Lausanne, Bourdonnette"
1999,8592114,"Lausanne, Sablons"
2000,8591995,"Lausanne, Bois de Vaux"
2000,8592114,"Lausanne, Sablons"
2001,8592080,"Lausanne, Montoie"
2001,8592106,"Lausanne, Provence sud"
2001,8593844,"Lausanne,Vallée de la Jeunesse"
2001,8501208,"Lausanne, Provence"
2001,8592021,"Lausanne, Cottages"
2002,8592021,"Lausanne, Cottages"
2002,8592064,"Lausanne, Languedoc"
2002,8591990,"Lausanne, Belvédère"
2002,8501207,"Lausanne, Montelly"
2002,8592080,"Lausanne, Montoie"
2003,8591990,"Lausanne, Belvédère"
2003,8592004,"Lausanne, Cécil"
2003,8592122,"Lausanne, Tivoli"
2003,8592064,"Lausanne, Languedoc"
2003,8592133,"Lausanne, Vigie"
2003,8592041,"Lausanne, EPSIC"
2003,8592097,"Lausanne, Pont Marc Dufour"
2004,8501160,Lausanne-Chauderon
2004,8592096,"Lausanne, Pont Chauderon"
2004,8579253,"Lausanne, Montbenon"
2004,8591988,"Lausanne, Bel-Air"
2004,8592050,"Lausanne, gare"
2004,8592004,"Lausanne, Cécil"
2004,8592134,"Lausanne, Villard"
2004,8592122,"Lausanne, Tivoli"
2004,8501181,Lausanne-Flon
2004,8591818,"Lausanne-Flon, pl. de l'Europe"
2004,8592098,"Lausanne, Port-Franc"
2004,8592133,"Lausanne, Vigie"
2005,8592113,"Lausanne, rue Neuve"
2005,8579254,"Lausanne, St-François"
2005,8579253,"Lausanne, Montbenon"
2005,8501181,Lausanne-Flon
2005,8592093,"Lausanne, Pierre Viret"
2005,8589524,"Lausanne, Rôtillon"
2005,8591988,"Lausanne, Bel-Air"
2005,8590442,"Lausanne, Riponne-M. Béjart"
2005,8591818,"Lausanne-Flon, pl. de l'Europe"
2005,8592050,"Lausanne, gare"
2005,8592095,"Lausanne, Pont Bessières"
2005,8589523,"Lausanne, Bessières"
2006,8579237,"Lausanne, Ours"
2006,8592095,"Lausanne, Pont Bessières"
2006,8592074,"Lausanne, Mon Repos"
2006,8592051,"Lausanne, Georgette"
2006,8589523,"Lausanne, Bessières"
2006,8591991,"Lausanne, Benj. Constant"
2007,8588431,"Lausanne, Béthusy"
2007,8592129,"Lausanne, Verdeil"
2007,8592009,"Lausanne, Chandolin"
2008,8588432,"Lausanne, Chailly-Village"
2008,8592129,"Lausanne, Verdeil"
2009,8588434,"Pully, La Rosiaz"
2009,8592191,"Pully, Pavillard"
2009,8592023,"Lausanne, Coudrette"
2009,8588432,"Lausanne, Chailly-Village"
2009,8592183,"Pully, Les Liaudes"
2009,8592185,"Pully, Margerol"
2010,8592177,"Pully, Daillettes"
2010,8588449,"Pully, ch. du Vallon"
2010,8588434,"Pully, La Rosiaz"
2010,8579256,"Pully, Val-Vert"
2010,8588450,"Pully, Pré Pariset"
2010,8592185,"Pully, Margerol"
2011,8593806,"Belmont-sur-Lausanne, Rouvène"
2011,8593798,"Belmont-sur-Lausanne, Burenoz"
2012,8588436,"Belmont-s.-L., Grands-Champs"
2012,8595190,"Belmont-sur-Lausanne, Malavaux"
2012,8579257,"Belmont-sur-Lausanne, centre"
2012,8593806,"Belmont-sur-Lausanne, Rouvène"
2013,8579258,"Belmont-sur-Lausanne,Blessoney"
2014,8579259,"Lutry, Landar"
2015,8588438,"Lutry, Echerins"
2016,8588438,"Lutry, Echerins"
2017,8582777,"Grandvaux, Le Tronchet"
2018,8582777,"Grandvaux, Le Tronchet"
2019,8582775,"Forel (Lavaux), La Chercotte"
2019,8582774,"Forel (Lavaux), La Chesaude"
2020,8582775,"Forel (Lavaux), La Chercotte"
2021,8582775,"Forel (Lavaux), La Chercotte"
2022,8582773,"Forel (Lavaux), Le Plane"
2023,8582772,"Forel (Lavaux), Grand Champ"
2024,8582772,"Forel (Lavaux), Grand Champ"
2025,8570569,"Puidoux, village"
2026,8582199,"Les Thioleyres, village"
2027,8577717,"Granges (Veveyse), Le Battiau"
2027,8577715,"Granges (Veveyse), village"
2028,8579194,"Bossonnens, village"
2029,8593758,"Tatroz, gare"
2030,8593760,"Remaufens, Aux Pilons"
2031,8504965,"Châtel-St-Denis, Bellière"
2032,8504965,"Châtel-St-Denis, Bellière"
2033,8504713,"Châtel-St-Denis, Fruence"
2033,8591807,"Châtel-St-Denis, Pontille"
2033,8591806,"Châtel-St-Denis, L'Epine"
2034,8504713,"Châtel-St-Denis, Fruence"
2035,8501855,"St-George, village"
2036,8501855,"St-George, village"
2037,8570018,"St-George, Côte-Malherbe"
2038,8570018,"St-George, Côte-Malherbe"
2039,8570020,"Gimel, Côte Réviol"
2040,8579086,"Gimel, La Vernette"
2041,8501872,"Gimel, Le Prunier"
2042,8570125,"Saubraz, village"
2043,8570125,"Saubraz, village"
2044,8570051,"St-Livres, village"
2045,8583710,"St-Livres, grande salle"
2046,8570088,"Lavigny, hôpital"
2047,8570086,"Villars-sous-Yens, village"
2048,8570085,"Denens, Chatagny"
2049,8501278,"Denens, Cigognes"
2050,8591836,"Morges, Patinoire"
2051,8592271,"Morges, Moulin"
2051,8570070,Marcelin (Morges)
2051,8570069,"Morges, La Tour"
2051,8591836,"Morges, Patinoire"
2051,8592264,"Morges, Delay"
2051,8592267,"Morges, Grassey"
2052,8592257,"Morges, Banc-Vert"
2052,8570089,"Morges, Pâquis"
2052,8592258,"Morges, Bellevue"
2052,8570069,"Morges, La Tour"
2053,8592268,"Morges, Grosse-Pierre"
2053,8570089,"Morges, Pâquis"
2053,8592263,"Morges, de Beausobre"
2053,8592274,"Morges, Pré-Reymond"
2053,8592276,"Morges, St-Domingue"
2053,8592260,"Morges, Blancherie"
2054,8592259,"Morges, Bief"
2054,8592272,"Morges, Parc de Vertou"
2055,8592259,"Morges, Bief"
2055,8592279,"Préverenges, Taudaz"
2056,8592279,"Préverenges, Taudaz"
2056,8579230,"Préverenges, village"
2057,8579230,"Préverenges, village"
2058,8592240,"Denges, Pierraz-Mur"
2059,8592241,"Denges, Sur les Moulins"
2059,8594988,"St-Sulpice VD, Venoge nord"
2060,8594988,"St-Sulpice VD, Venoge nord"
2060,8591959,"Ecublens VD, Champs-Courbes"
2060,8579231,"St-Sulpice VD, Venoge sud"
2061,8591959,"Ecublens VD, Champs-Courbes"
2062,8595223,"St-Sulpice VD, Parc Scient."
2062,8588157,"St-Sulpice VD, Bochet"
2062,8592226,"St-Sulpice VD, Russel"
2063,8595223,"St-Sulpice VD, Parc Scient."
2063,8592227,"St-Sulpice VD, Pâqueret"
2063,8592226,"St-Sulpice VD, Russel"
2064,8591945,"Ecublens VD, Champagne"
2064,8592227,"St-Sulpice VD, Pâqueret"
2065,8592068,"Lausanne, Maladière"
2066,8592080,"Lausanne, Montoie"
2066,8593837,"Lausanne, Maladière-Figuiers"
2066,8593838,"Lausanne, Maladière-Lac"
2066,8592044,"Lausanne, Figuiers"
2066,8592068,"Lausanne, Maladière"
2067,8592044,"Lausanne, Figuiers"
2067,8591983,"Lausanne, Batelière"
2067,8592064,"Lausanne, Languedoc"
2067,8592121,"Lausanne, Théâtre de Vidy"
2067,8592075,"Lausanne, Mont d'Or"
2067,8592110,"Lausanne, Riant-Cour"
2068,8592110,"Lausanne, Riant-Cour"
2068,8592005,"Lausanne, Cèdres"
2068,8592075,"Lausanne, Mont d'Or"
2068,8592064,"Lausanne, Languedoc"
2068,8592046,"Lausanne, Fontenay"
2069,8592050,"Lausanne, gare"
2069,8592040,"Lausanne, Epinettes"
2069,8592052,"Lausanne, Grancy"
2069,8592027,"Lausanne, Dapples"
2069,8501120,Lausanne
2070,8592052,"Lausanne, Grancy"
2070,8592079,"Lausanne, Mont-Fleuri"
2070,8592108,"Lausanne, Rasude"
2070,8592020,"Lausanne, Closelet"
2070,8592050,"Lausanne, gare"
2070,8592072,"Lausanne, Mirabeau"
2070,8591979,"Lausanne, Alpes"
2070,8501120,Lausanne
2071,8591979,"Lausanne, Alpes"
2071,8592072,"Lausanne, Mirabeau"
2071,8592074,"Lausanne, Mon Repos"
2071,8592051,"Lausanne, Georgette"
2071,8592038,"Lausanne, Eglantine"
2072,8592083,"Lausanne, Mousquines"
2072,8591999,"Lausanne, Bonne-Espérance"
2072,8592043,"Lausanne, Faverges"
2072,8592009,"Lausanne, Chandolin"
2072,8591981,"Lausanne, avenue du Léman"
2072,8592012,"Lausanne, chemin du Cap"
2072,8592129,"Lausanne, Verdeil"
2072,8592123,"Lausanne, Trabandan"
2072,8592045,"Lausanne, Floreyres"
2072,8592038,"Lausanne, Eglantine"
2073,8592196,"Pully, Roses"
2073,8592190,"Pully, Perraudettaz"
2073,8592129,"Lausanne, Verdeil"
2073,8591999,"Lausanne, Bonne-Espérance"
2073,8592045,"Lausanne, Floreyres"
2073,8592012,"Lausanne, chemin du Cap"
2073,8592183,"Pully, Les Liaudes"
2074,8592190,"Pully, Perraudettaz"
2074,8592196,"Pully, Roses"
2074,8592183,"Pully, Les Liaudes"
2075,8588450,"Pully, Pré Pariset"
2075,8588449,"Pully, ch. du Vallon"
2075,8588447,"Pully, av. de Rochettaz"
2075,8588448,"Pully, ch. des Boverattes"
2076,8593795,"Belmont-s.-L., Chaffeises"
2077,8592149,"Lutry, Corsy-Dessous"
2078,8592152,"Lutry, Corsy-Dessus"
2078,8579258,"Belmont-sur-Lausanne,Blessoney"
2079,8579259,"Lutry, Landar"
2079,8592147,"Lutry, Brûlées"
2080,8592161,"Lutry, Savoie"
2080,8588438,"Lutry, Echerins"
2081,8588438,"Lutry, Echerins"
2081,8579260,"Lutry, Croix/Lutry"
2081,8592161,"Lutry, Savoie"
2082,8579260,"Lutry, Croix/Lutry"
2083,8582777,"Grandvaux, Le Tronchet"
2084,8582777,"Grandvaux, Le Tronchet"
2084,8582776,"Forel (Lavaux), La Tuilière"
2085,8582774,"Forel (Lavaux), La Chesaude"
2086,8582775,"Forel (Lavaux), La Chercotte"
2087,8570569,"Puidoux, village"
2088,8577717,"Granges (Veveyse), Le Battiau"
2089,8577717,"Granges (Veveyse), Le Battiau"
2090,8504965,"Châtel-St-Denis, Bellière"
2091,8504965,"Châtel-St-Denis, Bellière"
2092,8591806,"Châtel-St-Denis, L'Epine"
2093,8504713,"Châtel-St-Denis, Fruence"
2094,8504713,"Châtel-St-Denis, Fruence"
2095,8570017,"St-George, Maison Neuve"
2096,8570017,"St-George, Maison Neuve"
2097,8579840,"Gimel, En Péry-Béliaux"
2098,8570021,"Gimel, Le Signal"
2099,8579086,"Gimel, La Vernette"
2100,8570127,"Gimel, bas du village"
2101,8501872,"Gimel, Le Prunier"
2102,8501871,"Montherod, village"
2103,8570051,"St-Livres, village"
2104,8583710,"St-Livres, grande salle"
2105,8570087,"Villars-sous-Yens, Le Moulin"
2106,8570087,"Villars-sous-Yens, Le Moulin"
2106,8570086,"Villars-sous-Yens, village"
2107,8570086,"Villars-sous-Yens, village"
2108,8504654,"Lussy-sur-Morges, village"
2109,8501277,Lully VD
2110,8501090,Prélionne
2110,8592270,"Morges, Les Emetaux"
2110,8570082,"Tolochenaz, La Plantaz"
2111,8592270,"Morges, Les Emetaux"
2111,8592273,"Morges, Prélionne"
2111,8570081,"Morges, Vogéaz"
2111,8501090,Prélionne
2111,8591836,"Morges, Patinoire"
2112,8501037,Morges
2112,8592266,"Morges, Gottaz"
2112,8592264,"Morges, Delay"
2112,8591836,"Morges, Patinoire"
2112,8592271,"Morges, Moulin"
2113,8570089,"Morges, Pâquis"
2113,8589247,"Morges, poste"
2113,8592278,"Morges, temple"
2113,8592277,"Morges, St-Louis"
2113,8592262,"Morges, Charpentiers"
2113,8501228,Morges CGN
2113,8501037,Morges
2113,8592261,"Morges, Casino"
2113,8570084,"Morges, gare"
2114,8592278,"Morges, temple"
2114,8592261,"Morges, Casino"
2114,8592277,"Morges, St-Louis"
2114,8570089,"Morges, Pâquis"
2114,8501228,Morges CGN
2114,8592276,"Morges, St-Domingue"
2115,8592240,"Denges, Pierraz-Mur"
2116,8592240,"Denges, Pierraz-Mur"
2117,8594988,"St-Sulpice VD, Venoge nord"
2118,8588156,"St-Sulpice VD, Laviau"
2118,8594988,"St-Sulpice VD, Venoge nord"
2118,8579231,"St-Sulpice VD, Venoge sud"
2119,8588156,"St-Sulpice VD, Laviau"
2119,8588155,"St-Sulpice VD, Chantres"
2119,8588158,"St-Sulpice VD, centre"
2120,8588157,"St-Sulpice VD, Bochet"
2120,8588158,"St-Sulpice VD, centre"
2120,8501245,St-Sulpice VD
2121,8592226,"St-Sulpice VD, Russel"
2122,8592121,"Lausanne, Théâtre de Vidy"
2123,8591989,"Lausanne, Bellerive"
2123,8592121,"Lausanne, Théâtre de Vidy"
2124,8591989,"Lausanne, Bellerive"
2124,8591985,"Lausanne, Beauregard"
2124,8592090,"Lausanne, Pêcheurs"
2125,8591985,"Lausanne, Beauregard"
2125,8592028,"Lausanne, Délices"
2125,8592026,"Lausanne, Croix d'Ouchy"
2125,8591986,"Lausanne, Beau-Rivage"
2125,8592024,"Lausanne, Cour"
2125,8592061,"Lausanne, Jordils"
2126,8592079,"Lausanne, Mont-Fleuri"
2126,8592084,"Lausanne, Musée Olympique"
2126,8592026,"Lausanne, Croix d'Ouchy"
2126,8592062,"Lausanne, Jurigoz"
2126,8592039,"Lausanne, Elysée"
2126,8592077,"Lausanne, Montchoisi"
2127,8592186,"Pully, Métairie"
2127,8592077,"Lausanne, Montchoisi"
2127,8592193,"Pully, Pierraz-Portay"
2127,8592084,"Lausanne, Musée Olympique"
2127,8592062,"Lausanne, Jurigoz"
2128,8592043,"Lausanne, Faverges"
2128,8592012,"Lausanne, chemin du Cap"
2128,8592123,"Lausanne, Trabandan"
2128,8592193,"Pully, Pierraz-Portay"
2128,8592172,"Pully, C.-F. Ramuz"
2129,8592182,"Pully, Joliette"
2129,8588442,"Pully, ch. des Osches"
2129,8592172,"Pully, C.-F. Ramuz"
2129,8592190,"Pully, Perraudettaz"
2129,8592012,"Lausanne, chemin du Cap"
2130,8592188,"Pully, Montillier"
2130,8588444,"Pully, centre"
2130,8588445,"Pully, gare"
2130,8501121,Pully
2130,8588443,"Pully, ch. du Préau"
2130,8588446,"Pully, place de la Clergère"
2130,8592190,"Pully, Perraudettaz"
2131,8588446,"Pully, place de la Clergère"
2131,8592195,"Pully, Reymondin"
2131,8593850,"Pully, Caudoz"
2131,8588447,"Pully, av. de Rochettaz"
2131,8595192,"Pully, Ruisselet"
2132,8595191,"Pully,Centre Sportif Rochettaz"
2132,8593795,"Belmont-s.-L., Chaffeises"
2133,8592145,"Lutry, avenue William"
2133,8592149,"Lutry, Corsy-Dessous"
2133,8591976,"La Conversion, gare"
2133,8592151,"Lutry, Colline"
2134,8592157,"Lutry, Marionnettes"
2134,8592152,"Lutry, Corsy-Dessus"
2134,8592145,"Lutry, avenue William"
2135,8592147,"Lutry, Brûlées"
2135,8592159,"Lutry, Ponfilet"
2135,8592153,"Lutry, Gravesse"
2136,8592146,"Lutry, Brélaz"
2136,8592153,"Lutry, Gravesse"
2137,8588452,"Lutry, Jordillon"
